filename,gpu_id,width,height,total_ms,kernel_ms,h2d_ms,d2h_ms,io_ms
cat_1000x600 (Copy 766).jpg,0,1000,600,124.483,0.2048,0.206144,0.404256,105.73
cat_1000x600 (Copy 1034).jpg,0,1000,600,132.263,0.201728,0.26032,0.419648,113.456
cat_1000x600 (Copy 1634).jpg,1,1000,600,154.53,0.197632,0.124832,0.372352,135.643
cat_1000x600 (Copy 311).jpg,1,1000,600,138.137,0.19664,0.124672,0.374656,119.559
cat_1000x600 (Copy 120).jpg,0,1000,600,138.19,0.20576,0.242432,0.408736,119.281
cat_1000x600 (Copy 1228).jpg,1,1000,600,147.518,0.197632,0.151168,0.369952,128.581
cat_1000x600 (Copy 1742).jpg,0,1000,600,153.841,0.2048,0.241568,0.423264,134.962
cat_1000x600 (Copy 1026).jpg,0,1000,600,145.181,0.197472,0.279296,0.429504,126.272
cat_1000x600 (Copy 952).jpg,1,1000,600,149.478,0.190464,0.142464,0.377376,130.515
cat_1000x600 (Copy 1771).jpg,0,1000,600,149.732,0.198656,0.190432,0.42592,130.989
cat_1000x600 (Copy 173).jpg,1,1000,600,180.977,0.191232,0.133248,0.373536,162.015
cat_1000x600 (Copy 94).jpg,1,1000,600,130.414,0.190464,0.124224,0.373728,111.679
cat_1000x600 (Copy 738).jpg,0,1000,600,142.946,0.198656,0.251648,0.423872,124.196
cat_1000x600 (Copy 1289).jpg,1,1000,600,165.821,0.195584,0.105472,0.372704,147
cat_1000x600 (Copy 825).jpg,0,1000,600,213.762,0.204032,0.251808,0.422336,194.843
cat_1000x600 (Copy 93).jpg,0,1000,600,142.866,0.20992,0.251712,0.414176,124.017
cat_1000x600 (Copy 667).jpg,1,1000,600,451.416,0.195584,0.105312,0.368256,432.649
cat_1000x600 (Copy 593).jpg,0,1000,600,141.053,0.2048,0.233376,0.40336,122.177
cat_1000x600 (Copy 1230).jpg,1,1000,600,163.185,0.197632,0.098752,0.376992,144.645
cat_1000x600 (Copy 1126).jpg,1,1000,600,175.543,0.196608,0.098656,0.362464,156.974
cat_1000x600 (Copy 1181).jpg,0,1000,600,542.648,0.206848,0.233312,0.40176,524.004
cat_1000x600 (Copy 1611).jpg,1,1000,600,142.397,0.190464,0.125344,0.392512,123.507
cat_1000x600 (Copy 1278).jpg,0,1000,600,163.961,0.19968,0.26,0.41328,145.247
cat_1000x600 (Copy 1409).jpg,0,1000,600,170.223,0.207936,0.252512,0.60016,150.566
cat_1000x600 (Copy 1869).jpg,1,1000,600,226.635,0.19968,0.167104,0.572512,207.052
cat_1000x600 (Copy 57).jpg,0,1000,600,136.914,0.203776,0.25184,0.429536,117.964
cat_1000x600 (Copy 678).jpg,1,1000,600,153.41,0.19776,0.133056,0.357216,134.733
cat_1000x600 (Copy 696).jpg,0,1000,600,136.553,0.200704,0.215488,0.476576,117.39
cat_1000x600 (Copy 1970).jpg,1,1000,600,168.992,0.195584,0.166944,0.42592,149.813
cat_1000x600 (Copy 50).jpg,1,1000,600,126.967,0.19456,0.114944,0.380928,108.119
cat_1000x600 (Copy 202).jpg,0,1000,600,172.911,0.200704,0.4904,0.455392,153.769
cat_1000x600 (Copy 332).jpg,1,1000,600,135.088,0.200704,0.1152,0.480416,116.102
cat_1000x600 (Copy 887).jpg,0,1000,600,156.574,0.204544,0.260864,0.542752,137.635
cat_1000x600 (Copy 48).jpg,0,1000,600,159.386,0.19968,0.251808,0.417536,140.636
cat_1000x600 (Copy 674).jpg,1,1000,600,176.745,0.188544,0.15184,0.37088,158.125
cat_1000x600 (Copy 1770).jpg,0,1000,600,144.603,0.19968,0.241408,0.4208,125.922
cat_1000x600 (Copy 369).jpg,1,1000,600,154.807,0.189312,0.124128,0.398624,136.1
cat_1000x600 (Copy 710).jpg,0,1000,600,151.337,0.206752,0.28928,0.428544,132.294
cat_1000x600 (Copy 1963).jpg,1,1000,600,207.222,0.200704,0.10528,0.35904,188.658
cat_1000x600 (Copy 1349).jpg,1,1000,600,130.271,0.192512,0.143008,0.480512,111.287
cat_1000x600 (Copy 1370).jpg,0,1000,600,134.815,0.197632,0.25168,0.553024,115.637
cat_1000x600 (Copy 910).jpg,0,1000,600,126.623,0.197632,0.242592,0.416192,107.698
cat_1000x600 (Copy 964).jpg,1,1000,600,143.428,0.190208,0.098688,0.359104,124.912
cat_1000x600 (Copy 1342).jpg,1,1000,600,133.056,0.198528,0.12368,0.381632,114.037
cat_1000x600 (Copy 1961).jpg,0,1000,600,148.014,0.205824,0.21568,0.414048,129.177
cat_1000x600 (Copy 159).jpg,1,1000,600,132.273,0.197632,0.14256,0.492704,113.107
cat_1000x600 (Copy 575).jpg,0,1000,600,171.028,0.214016,0.197152,0.43376,151.947
cat_1000x600 (Copy 226).jpg,1,1000,600,135.822,0.18832,0.104896,0.38032,117.098
cat_1000x600 (Copy 1731).jpg,0,1000,600,157.236,0.198656,0.259872,0.433152,138.372
cat_1000x600 (Copy 1240).jpg,1,1000,600,126.808,0.196608,0.124288,0.358752,108.17
cat_1000x600 (Copy 702).jpg,0,1000,600,126.99,0.203776,0.251264,0.425472,108.067
cat_1000x600 (Copy 1146).jpg,1,1000,600,161.775,0.197536,0.133248,0.380704,142.868
cat_1000x600 (Copy 556).jpg,0,1000,600,314.444,0.209696,0.20624,0.435776,295.282
cat_1000x600 (Copy 1774).jpg,1,1000,600,146.444,0.200704,0.124352,0.38016,127.617
cat_1000x600 (Copy 1926).jpg,0,1000,600,159.048,0.20576,0.25184,0.409248,140.191
cat_1000x600 (Copy 338).jpg,1,1000,600,132.747,0.18944,0.098592,0.373984,113.992
cat_1000x600 (Copy 198).jpg,0,1000,600,154.089,0.198656,0.242496,0.41424,135.22
cat_1000x600 (Copy 1498).jpg,1,1000,600,127.804,0.190464,0.105664,0.37008,109.153
cat_1000x600 (Copy 1274).jpg,0,1000,600,165.759,0.195584,0.252416,0.427456,146.848
cat_1000x600 (Copy 1790).jpg,0,1000,600,136.11,0.203776,0.197216,0.619648,116.821
cat_1000x600 (Copy 1519).jpg,1,1000,600,174.843,0.19968,0.20368,0.47952,155.753
cat_1000x600 (Copy 1271).jpg,0,1000,600,139.241,0.206848,0.260288,0.423744,120.382
cat_1000x600 (Copy 1031).jpg,1,1000,600,152.879,0.198656,0.09904,0.358848,134.183
cat_1000x600 (Copy 121).jpg,0,1000,600,157.439,0.203776,0.251648,0.552064,138.121
cat_1000x600 (Copy 1758).jpg,1,1000,600,161.32,0.196608,0.142656,0.500704,142.19
cat_1000x600 (Copy 846).jpg,0,1000,600,130.546,0.202656,0.250464,0.426656,111.609
cat_1000x600 (Copy 1114).jpg,1,1000,600,143.362,0.19456,0.10528,0.381536,124.505
cat_1000x600 (Copy 592).jpg,0,1000,600,167.205,0.206848,0.19744,0.636096,147.891
cat_1000x600 (Copy 22).jpg,1,1000,600,304.055,0.203744,0.152064,0.532384,285.112
cat_1000x600 (Copy 507).jpg,1,1000,600,147.313,0.19968,0.151808,0.535552,128.077
cat_1000x600 (Copy 1636).jpg,0,1000,600,218.431,0.2048,0.242592,0.41024,199.373
cat_1000x600 (Copy 345).jpg,0,1000,600,186.664,0.203776,0.242464,0.417984,167.786
cat_1000x600 (Copy 1169).jpg,1,1000,600,250.802,0.192512,0.142592,0.370016,232.091
cat_1000x600 (Copy 1044).jpg,0,1000,600,157.094,0.207872,0.279456,0.43392,137.618
cat_1000x600 (Copy 1334).jpg,1,1000,600,196.388,0.199584,0.16112,0.376352,177.401
cat_1000x600 (Copy 1541).jpg,0,1000,600,134.862,0.208096,0.233248,0.400224,115.955
cat_1000x600 (Copy 41).jpg,1,1000,600,148.537,0.200608,0.151808,0.476736,129.503
cat_1000x600 (Copy 1876).jpg,0,1000,600,138.674,0.207872,0.197216,0.619424,119.359
cat_1000x600 (Copy 635).jpg,1,1000,600,152.308,0.1904,0.151488,0.5048,133.052
cat_1000x600 (Copy 1820).jpg,0,1000,600,134.576,0.208032,0.190752,0.550048,115.203
cat_1000x600 (Copy 296).jpg,1,1000,600,154.875,0.196608,0.124064,0.3632,135.988
cat_1000x600 (Copy 888).jpg,1,1000,600,176.759,0.195584,0.150176,0.362368,158.001
cat_1000x600 (Copy 680).jpg,0,1000,600,177.788,0.205792,0.25184,0.417696,159.045
cat_1000x600 (Copy 1972).jpg,1,1000,600,132.773,0.188512,0.133312,0.379552,113.99
cat_1000x600 (Copy 713).jpg,0,1000,600,155.922,0.19968,0.242464,0.413888,137.168
cat_1000x600 (Copy 698).jpg,1,1000,600,151.242,0.2048,0.133472,0.37232,132.351
cat_1000x600 (Copy 1823).jpg,0,1000,600,182.21,0.205696,0.251104,0.405024,163.186
cat_1000x600 (Copy 681).jpg,0,1000,600,128.407,0.205824,0.19072,0.546112,109.115
cat_1000x600 (Copy 125).jpg,1,1000,600,482.85,0.194752,0.151616,0.472928,464.042
cat_1000x600 (Copy 409).jpg,1,1000,600,137.439,0.195584,0.150176,0.37488,118.706
cat_1000x600 (Copy 1814).jpg,0,1000,600,157.048,0.205824,0.26928,0.431904,138.225
cat_1000x600 (Copy 1323).jpg,1,1000,600,133.307,0.197632,0.152064,0.376832,114.65
cat_1000x600 (Copy 712).jpg,0,1000,600,147.284,0.205824,0.191168,0.639104,128.123
cat_1000x600 (Copy 1512).jpg,1,1000,600,152.722,0.20352,0.142592,0.501632,133.572
cat_1000x600 (Copy 960).jpg,0,1000,600,167.055,0.205824,0.197504,0.542496,148.091
cat_1000x600 (Copy 1326).jpg,0,1000,600,126.542,0.203776,0.206496,0.542432,107.345
cat_1000x600 (Copy 1059).jpg,1,1000,600,174.85,0.196608,0.124,0.371616,155.888
cat_1000x600 (Copy 865).jpg,1,1000,600,167.176,0.192512,0.105472,0.385856,148.676
cat_1000x600 (Copy 1768).jpg,0,1000,600,216.146,0.199488,0.250816,0.423424,197.087
cat_1000x600 (Copy 397).jpg,0,1000,600,142.897,0.196608,0.242464,0.42848,123.915
cat_1000x600 (Copy 1723).jpg,1,1000,600,163.128,0.190464,0.123744,0.378976,144.426
cat_1000x600 (Copy 1674).jpg,1,1000,600,154.975,0.198656,0.142624,0.543296,135.989
cat_1000x600 (Copy 1054).jpg,0,1000,600,158.789,0.204672,0.197152,0.756768,139.508
cat_1000x600 (Copy 313).jpg,0,1000,600,128.157,0.198432,0.251008,0.409632,109.156
cat_1000x600 (Copy 1816).jpg,1,1000,600,167.14,0.191296,0.124352,0.377376,148.5
cat_1000x600 (Copy 491).jpg,1,1000,600,142.639,0.196768,0.133312,0.363552,123.773
cat_1000x600 (Copy 1200).jpg,0,1000,600,163.93,0.205632,0.27024,0.42768,145.17
cat_1000x600 (Copy 1667).jpg,0,1000,600,152.216,0.198656,0.206464,0.617312,133.171
cat_1000x600 (Copy 1119).jpg,1,1000,600,182.333,0.192512,0.149056,0.490816,163.305
cat_1000x600 (Copy 123).jpg,1,1000,600,142.024,0.19024,0.142656,0.480256,123.078
cat_1000x600 (Copy 697).jpg,0,1000,600,164.848,0.199712,0.25184,0.559232,145.937
cat_1000x600 (Copy 695).jpg,0,1000,600,255.514,0.19968,0.19728,0.616544,236.262
cat_1000x600 (Copy 1443).jpg,1,1000,600,390.767,0.191488,0.143296,0.495584,371.703
cat_1000x600 (Copy 1502).jpg,0,1000,600,137.591,0.202752,0.252384,0.422304,118.689
cat_1000x600 (Copy 1694).jpg,1,1000,600,151.901,0.196608,0.13328,0.36704,133.413
cat_1000x600 (Copy 1784).jpg,1,1000,600,133.329,0.193536,0.15152,0.551584,114.589
cat_1000x600 (Copy 312).jpg,0,1000,600,158.177,0.19968,0.20656,0.55664,139.01
cat_1000x600 (Copy 1599).jpg,1,1000,600,159.635,0.195584,0.142784,0.503616,140.593
cat_1000x600 (Copy 1563).jpg,0,1000,600,215.27,0.207872,0.197088,0.405472,196.325
cat_1000x600 (Copy 805).jpg,1,1000,600,126.921,0.190368,0.124416,0.391552,108.143
cat_1000x600 (Copy 1888).jpg,0,1000,600,141.067,0.198656,0.242432,0.418624,122.26
cat_1000x600 (Copy 786).jpg,0,1000,600,133.806,0.202752,0.261024,0.421696,114.994
cat_1000x600 (Copy 1013).jpg,1,1000,600,173.156,0.197632,0.098848,0.397408,154.151
cat_1000x600 (Copy 290).jpg,1,1000,600,126.607,0.193536,0.12416,0.530432,107.774
cat_1000x600 (Copy 1148).jpg,0,1000,600,484.161,0.203776,0.279328,0.436832,465.39
cat_1000x600 (Copy 1759).jpg,0,1000,600,131.892,0.199616,0.196832,0.414688,112.985
cat_1000x600 (Copy 1375).jpg,1,1000,600,156.698,0.190464,0.133504,0.38672,137.783
cat_1000x600 (Copy 186).jpg,1,1000,600,117.539,0.196608,0.14208,0.368832,98.6955
cat_1000x600 (Copy 460).jpg,0,1000,600,174.599,0.203808,0.260896,0.42176,155.82
cat_1000x600 (Copy 165).jpg,1,1000,600,132.639,0.19456,0.124032,0.360576,113.965
cat_1000x600 (Copy 673).jpg,0,1000,600,132.794,0.202752,0.190528,0.399552,114.115
cat_1000x600 (Copy 1190).jpg,0,1000,600,149.281,0.208736,0.242432,0.415296,130.226
cat_1000x600 (Copy 618).jpg,1,1000,600,172.529,0.198368,0.124128,0.378272,153.912
cat_1000x600 (Copy 573).jpg,0,1000,600,141.136,0.205824,0.260384,0.419872,122.084
cat_1000x600 (Copy 1873).jpg,1,1000,600,225.079,0.195584,0.124064,0.379488,206.179
cat_1000x600 (Copy 6).jpg,1,1000,600,132.997,0.195584,0.098656,0.38656,113.921
cat_1000x600 (Copy 512).jpg,0,1000,600,165.419,0.202752,0.25232,0.425504,146.116
cat_1000x600 (Copy 1318).jpg,1,1000,600,128.52,0.197632,0.15232,0.376672,109.701
cat_1000x600 (Copy 1965).jpg,0,1000,600,491.885,0.204704,0.242592,0.419936,473.109
cat_1000x600 (Copy 59).jpg,1,1000,600,132.716,0.190464,0.124032,0.37584,113.941
cat_1000x600 (Copy 1358).jpg,0,1000,600,178.809,0.199616,0.233312,0.405344,160.16
cat_1000x600 (Copy 401).jpg,0,1000,600,135.454,0.201728,0.242592,0.420384,116.857
cat_1000x600 (Copy 1521).jpg,1,1000,600,135.775,0.195584,0.105632,0.363392,117.176
cat_1000x600 (Copy 1195).jpg,1,1000,600,132.422,0.197408,0.124064,0.40608,113.761
cat_1000x600 (Copy 1872).jpg,0,1000,600,147.625,0.203776,0.260896,0.4232,128.616
cat_1000x600 (Copy 801).jpg,1,1000,600,168.214,0.197632,0.124096,0.387776,149.325
cat_1000x600 (Copy 239).jpg,0,1000,600,181.006,0.20656,0.251808,0.417728,162.198
cat_1000x600 (Copy 907).jpg,1,1000,600,135.084,0.19456,0.151072,0.383008,116.258
cat_1000x600 (Copy 607).jpg,0,1000,600,168.014,0.202752,0.25168,0.427584,149.105
cat_1000x600 (Copy 925).jpg,1,1000,600,127.242,0.195584,0.115008,0.37872,108.543
cat_1000x600 (Copy 1025).jpg,0,1000,600,129.877,0.202752,0.261024,0.420064,111.128
cat_1000x600 (Copy 257).jpg,1,1000,600,129.116,0.195584,0.124064,0.385536,110.232
cat_1000x600 (Copy 806).jpg,0,1000,600,158.566,0.201664,0.242432,0.425952,139.818
cat_1000x600 (Copy 536).jpg,1,1000,600,126.407,0.19968,0.14256,0.488224,107.315
cat_1000x600 (Copy 890).jpg,0,1000,600,147.687,0.202656,0.197056,0.570528,128.661
cat_1000x600 (Copy 978).jpg,1,1000,600,121.271,0.19456,0.133312,0.382912,102.337
cat_1000x600 (Copy 207).jpg,0,1000,600,198.561,0.202752,0.251712,0.409824,179.824
cat_1000x600 (Copy 300).jpg,1,1000,600,136.326,0.193536,0.105376,0.437888,117.074
cat_1000x600 (Copy 605).jpg,0,1000,600,337.936,0.2048,0.270848,0.411168,319.159
cat_1000x600 (Copy 1038).jpg,1,1000,600,138.724,0.200576,0.12416,0.369568,120.12
cat_1000x600 (Copy 1828).jpg,0,1000,600,162.018,0.201728,0.270112,0.413152,143.077
cat_1000x600 (Copy 1202).jpg,1,1000,600,145.753,0.196384,0.124224,0.383136,127.024
cat_1000x600 (Copy 1928).jpg,0,1000,600,167.198,0.203776,0.260992,0.425248,148.174
cat_1000x600 (Copy 1822).jpg,0,1000,600,141.953,0.203776,0.241408,0.429824,123.02
cat_1000x600 (Copy 1191).jpg,1,1000,600,166.285,0.197504,0.114496,0.37968,147.784
cat_1000x600 (Copy 1772).jpg,1,1000,600,166.787,0.200704,0.14224,0.482784,147.684
cat_1000x600 (Copy 1537).jpg,0,1000,600,167.518,0.206848,0.25184,0.573728,148.546
cat_1000x600 (Copy 1063).jpg,0,1000,600,174.296,0.203776,0.260896,0.415904,155.38
cat_1000x600 (Copy 461).jpg,1,1000,600,212.066,0.195584,0.151104,0.372864,193.526
cat_1000x600 (Copy 1496).jpg,1,1000,600,129.743,0.19456,0.098848,0.358144,111.284
cat_1000x600 (Copy 4).jpg,0,1000,600,167.05,0.2048,0.29808,0.44192,147.979
cat_1000x600 (Copy 1797).jpg,1,1000,600,153.128,0.197632,0.13296,0.371584,134.284
cat_1000x600 (Copy 273).jpg,0,1000,600,156.432,0.201664,0.27008,0.427296,137.265
cat_1000x600 (Copy 88).jpg,1,1000,600,137.235,0.196608,0.105664,0.362848,118.449
cat_1000x600 (Copy 1172).jpg,0,1000,600,158.458,0.203776,0.251872,0.428928,139.612
cat_1000x600 (Copy 616).jpg,0,1000,600,134.782,0.208896,0.242432,0.601376,115.314
cat_1000x600 (Copy 1947).jpg,1,1000,600,157.912,0.19968,0.151872,0.56752,138.685
cat_1000x600 (Copy 1915).jpg,0,1000,600,132.324,0.203776,0.261056,0.430688,113.326
cat_1000x600 (Copy 236).jpg,1,1000,600,154.746,0.198656,0.12416,0.371488,136.109
cat_1000x600 (Copy 624).jpg,0,1000,600,153.343,0.2048,0.260896,0.42128,134.434
cat_1000x600 (Copy 1299).jpg,1,1000,600,160.524,0.196608,0.13296,0.396576,141.782
cat_1000x600 (Copy 475).jpg,0,1000,600,137.193,0.207872,0.19728,0.54704,117.826
cat_1000x600 (Copy 792).jpg,1,1000,600,301.175,0.197632,0.17616,0.575776,281.944
cat_1000x600 (Copy 21).jpg,1,1000,600,133.294,0.197632,0.142752,0.915776,113.821
cat_1000x600 (Copy 315).jpg,0,1000,600,163.354,0.20672,0.190752,0.624608,144.373
cat_1000x600 (Copy 821).jpg,0,1000,600,138.486,0.201824,0.24256,0.414432,119.591
cat_1000x600 (Copy 851).jpg,1,1000,600,188.986,0.195648,0.098816,0.384928,170.401
cat_1000x600 (Copy 1347).jpg,1,1000,600,173.027,0.19744,0.124352,0.373152,154.26
cat_1000x600 (Copy 1567).jpg,0,1000,600,234.821,0.2048,0.260896,0.413216,216.012
cat_1000x600 (Copy 299).jpg,1,1000,600,135.446,0.191488,0.13344,0.38128,116.748
cat_1000x600 (Copy 1460).jpg,0,1000,600,155.918,0.195584,0.25072,0.41424,137.176
cat_1000x600 (Copy 1389).jpg,1,1000,600,143.831,0.188384,0.12432,0.427552,125.048
cat_1000x600 (Copy 654).jpg,0,1000,600,143.96,0.199424,0.242464,0.40288,125.297
cat_1000x600 (Copy 324).jpg,1,1000,600,131.466,0.200704,0.11504,0.491776,112.309
cat_1000x600 (Copy 1905).jpg,0,1000,600,171.569,0.211968,0.1976,0.532192,152.25
cat_1000x600 (Copy 520).jpg,0,1000,600,125.549,0.203776,0.197216,0.54864,106.402
cat_1000x600 (Copy 868).jpg,1,1000,600,125.876,0.202592,0.142912,0.388,107.102
cat_1000x600 (Copy 1955).jpg,1,1000,600,160.622,0.200704,0.114976,0.510656,141.449
cat_1000x600 (Copy 903).jpg,0,1000,600,162.623,0.208864,0.19728,0.529824,143.621
cat_1000x600 (Copy 1221).jpg,0,1000,600,145.283,0.203776,0.242464,0.416672,126.173
cat_1000x600 (Copy 55).jpg,1,1000,600,166.013,0.198496,0.124096,0.386176,147.206
cat_1000x600 (Copy 923).jpg,1,1000,600,213.586,0.197632,0.133248,0.364352,194.617
cat_1000x600 (Copy 410).jpg,0,1000,600,416.586,0.200704,0.197376,0.41968,397.487
cat_1000x600 (Copy 1739).jpg,1,1000,600,132.898,0.192512,0.11472,0.483168,113.853
cat_1000x600 (Copy 961).jpg,0,1000,600,446.779,0.200704,0.206624,0.654336,427.429
cat_1000x600 (Copy 1168).jpg,0,1000,600,145.284,0.204704,0.242624,0.404448,126.415
cat_1000x600 (Copy 357).jpg,1,1000,600,166.037,0.197824,0.106304,0.357664,147.526
cat_1000x600 (Copy 1626).jpg,0,1000,600,160.971,0.205792,0.191104,0.547936,141.779
cat_1000x600 (Copy 1394).jpg,1,1000,600,168.214,0.198656,0.152096,0.476384,149.25
cat_1000x600 (Copy 278).jpg,1,1000,600,128.034,0.190464,0.10576,0.511712,108.987
cat_1000x600 (Copy 392).jpg,0,1000,600,166.389,0.201728,0.196864,0.615392,147.165
cat_1000x600 (Copy 1993).jpg,0,1000,600,199.576,0.206848,0.270112,0.433024,180.429
cat_1000x600 (Copy 874).jpg,1,1000,600,239.946,0.194784,0.098656,0.397952,221.344
cat_1000x600 (Copy 622).jpg,0,1000,600,163.375,0.205824,0.242624,0.419392,144.473
cat_1000x600 (Copy 544).jpg,1,1000,600,216.935,0.197632,0.168768,0.37296,198.362
cat_1000x600 (Copy 1729).jpg,1,1000,600,176.7,0.192224,0.160352,0.380992,158.043
cat_1000x600 (Copy 675).jpg,0,1000,600,188.883,0.196416,0.25168,0.418176,170.026
cat_1000x600 (Copy 655).jpg,1,1000,600,127.531,0.195584,0.105696,0.480992,108.391
cat_1000x600 (Copy 1769).jpg,0,1000,600,183.607,0.208896,0.197376,0.539584,164.425
cat_1000x600 (Copy 1616).jpg,1,1000,600,126.221,0.197632,0.142656,0.478208,106.899
cat_1000x600 (Copy 1900).jpg,0,1000,600,157.898,0.2048,0.298272,0.411008,138.956
cat_1000x600 (Copy 1925).jpg,0,1000,600,131.939,0.203776,0.25184,0.41984,113.191
cat_1000x600 (Copy 107).jpg,1,1000,600,215.708,0.195584,0.124032,0.402656,196.733
cat_1000x600 (Copy 1241).jpg,1,1000,600,137.95,0.199776,0.142976,0.578368,119.064
cat_1000x600 (Copy 1623).jpg,0,1000,600,149.481,0.205824,0.190784,0.547232,130.255
cat_1000x600 (Copy 1930).jpg,0,1000,600,142.955,0.20992,0.242656,0.546624,123.971
cat_1000x600 (Copy 129).jpg,1,1000,600,234.563,0.195584,0.151808,0.501248,215.419
cat_1000x600 (Copy 963).jpg,1,1000,600,147.565,0.19968,0.170272,0.4848,128.657
cat_1000x600 (Copy 456).jpg,0,1000,600,155.661,0.209888,0.19104,0.570912,136.352
cat_1000x600 (Copy 1787).jpg,1,1000,600,168.497,0.190464,0.151808,0.369312,149.898
cat_1000x600 (Copy 1755).jpg,0,1000,600,307.209,0.199712,0.242592,0.411296,288.058
cat_1000x600 (Copy 1100).jpg,1,1000,600,157.184,0.197632,0.09872,0.379648,138.302
cat_1000x600 (Copy 203).jpg,0,1000,600,174.039,0.2048,0.242464,0.421632,154.924
cat_1000x600 (Copy 1002).jpg,0,1000,600,165.833,0.203552,0.242592,0.546432,146.451
cat_1000x600 (Copy 1279).jpg,1,1000,600,222.806,0.196608,0.179104,0.48864,203.68
cat_1000x600 (Copy 584).jpg,0,1000,600,143.954,0.19952,0.260832,0.421664,124.891
cat_1000x600 (Copy 2000).jpg,1,1000,600,149.786,0.194528,0.133248,0.402976,130.886
cat_1000x600 (Copy 850).jpg,0,1000,600,175.626,0.205824,0.251968,0.414112,156.884
cat_1000x600 (Copy 1497).jpg,1,1000,600,218.955,0.19456,0.13328,0.427264,200.287
cat_1000x600 (Copy 1817).jpg,0,1000,600,157.173,0.203744,0.25168,0.41664,138.345
cat_1000x600 (Copy 1702).jpg,1,1000,600,204.958,0.199456,0.123904,0.390752,186.376
cat_1000x600 (Copy 499).jpg,1,1000,600,137.968,0.19648,0.124096,0.373024,119.298
cat_1000x600 (Copy 533).jpg,0,1000,600,149.118,0.206016,0.242912,0.4032,130.386
cat_1000x600 (Copy 1336).jpg,1,1000,600,134.037,0.193728,0.124032,0.380768,115.399
cat_1000x600 (Copy 361).jpg,0,1000,600,156.604,0.20288,0.242144,0.40112,137.777
cat_1000x600 (Copy 989).jpg,1,1000,600,259.477,0.193504,0.15184,0.577888,240.253
cat_1000x600 (Copy 1344).jpg,0,1000,600,273.158,0.206848,0.251232,0.420832,254.149
cat_1000x600 (Copy 1426).jpg,0,1000,600,137.443,0.205728,0.233248,0.526368,118.325
cat_1000x600 (Copy 1988).jpg,1,1000,600,158.842,0.199392,0.161248,0.492192,139.925
cat_1000x600 (Copy 1072).jpg,0,1000,600,263.319,0.206816,0.251904,0.410112,244.454
cat_1000x600 (Copy 1335).jpg,1,1000,600,275.533,0.196512,0.142496,0.381408,256.81
cat_1000x600 (Copy 601).jpg,1,1000,600,128.396,0.191488,0.1688,0.382752,109.561
cat_1000x600 (Copy 1003).jpg,0,1000,600,141.193,0.200608,0.2336,0.416096,122.442
cat_1000x600 (Copy 1179).jpg,1,1000,600,131.379,0.196512,0.133216,0.378592,112.668
cat_1000x600 (Copy 1461).jpg,0,1000,600,139.961,0.202752,0.242592,0.40832,121.121
cat_1000x600 (Copy 1956).jpg,1,1000,600,151.487,0.191424,0.13328,0.388928,132.997
cat_1000x600 (Copy 171).jpg,0,1000,600,182.403,0.196608,0.260864,0.433856,163.39
cat_1000x600 (Copy 1041).jpg,0,1000,600,136.444,0.196416,0.242592,0.403968,117.099
cat_1000x600 (Copy 1677).jpg,1,1000,600,156.103,0.195584,0.133248,0.3856,137.32
cat_1000x600 (Copy 1584).jpg,1,1000,600,158.293,0.196544,0.105696,0.469056,139.683
cat_1000x600 (Copy 1673).jpg,0,1000,600,158.741,0.203776,0.26096,0.42736,139.664
cat_1000x600 (Copy 45).jpg,1,1000,600,131.861,0.198464,0.105408,0.368992,113.09
cat_1000x600 (Copy 1914).jpg,0,1000,600,154.782,0.205664,0.269184,0.43344,135.949
cat_1000x600 (Copy 914).jpg,1,1000,600,146.223,0.1904,0.09888,0.390528,127.627
cat_1000x600 (Copy 1983).jpg,0,1000,600,152.639,0.19856,0.251648,0.414336,133.939
cat_1000x600 (Copy 194).jpg,1,1000,600,176.689,0.192512,0.1152,0.467232,157.709
cat_1000x600 (Copy 363).jpg,0,1000,600,231.919,0.200704,0.197792,0.592544,212.926
cat_1000x600 (Copy 1362).jpg,0,1000,600,167.947,0.2048,0.279296,0.544,148.409
cat_1000x600 (Copy 1515).jpg,1,1000,600,207.408,0.195584,0.152064,0.481888,188.192
cat_1000x600 (Copy 580).jpg,1,1000,600,133.974,0.195584,0.12432,0.375936,115.155
cat_1000x600 (Copy 623).jpg,0,1000,600,174.159,0.210944,0.251424,0.419008,155.352
cat_1000x600 (Copy 1043).jpg,1,1000,600,148.868,0.200704,0.152,0.484384,129.865
cat_1000x600 (Copy 1244).jpg,0,1000,600,165.319,0.206848,0.190752,0.532288,146.148
cat_1000x600 (Copy 416).jpg,0,1000,600,126.779,0.204736,0.241888,0.402016,107.836
cat_1000x600 (Copy 1879).jpg,1,1000,600,140.591,0.197632,0.134144,0.368064,121.829
cat_1000x600 (Copy 591).jpg,1,1000,600,151.85,0.201728,0.115104,0.585088,132.752
cat_1000x600 (Copy 1442).jpg,0,1000,600,155.534,0.208896,0.197216,0.564256,136.242
cat_1000x600 (Copy 144).jpg,0,1000,600,145.047,0.205824,0.206688,0.547904,125.918
cat_1000x600 (Copy 567).jpg,1,1000,600,175.844,0.197856,0.14288,0.48944,156.922
cat_1000x600 (Copy 789).jpg,1,1000,600,136.31,0.196512,0.151808,0.492352,117.285
cat_1000x600 (Copy 521).jpg,0,1000,600,140.762,0.206752,0.206048,0.422592,121.795
cat_1000x600 (Copy 318).jpg,1,1000,600,132.914,0.192352,0.12416,0.387712,114.159
