filename,gpu_id,width,height,total_ms,kernel_ms,h2d_ms,d2h_ms,io_ms
cat_1000x600 (Copy 4168).jpg,0,1000,600,151.673,0.211744,0.197408,0.562976,132.071
cat_1000x600 (Copy 1207).jpg,1,1000,600,171.478,0.19968,0.152256,0.481888,152.306
cat_1000x600 (Copy 2912).jpg,0,1000,600,138.219,0.202752,0.251648,0.44928,119.176
cat_1000x600 (Copy 600).jpg,1,1000,600,159.555,0.197632,0.133824,0.359744,140.969
cat_1000x600 (Copy 3312).jpg,0,1000,600,160.021,0.204608,0.260864,0.4408,141.043
cat_1000x600 (Copy 3742).jpg,1,1000,600,164.082,0.198656,0.124352,0.394112,145.434
cat_1000x600 (Copy 3769).jpg,0,1000,600,151.008,0.206848,0.242528,0.424736,132.08
cat_1000x600 (Copy 314).jpg,1,1000,600,160.085,0.198656,0.124064,0.359008,141.304
cat_1000x600 (Copy 4955).jpg,1,1000,600,138.786,0.200704,0.204512,0.465184,119.551
cat_1000x600 (Copy 4621).jpg,0,1000,600,161.123,0.203776,0.197152,0.647264,141.912
cat_1000x600 (Copy 1069).jpg,1,1000,600,124.891,0.195424,0.105312,0.378656,106.118
cat_1000x600 (Copy 4874).jpg,0,1000,600,135.34,0.203008,0.297984,0.46,116.303
cat_1000x600 (Copy 612).jpg,1,1000,600,140.762,0.200512,0.133504,0.369984,121.989
cat_1000x600 (Copy 1831).jpg,0,1000,600,468.492,0.207872,0.206464,0.549056,449.143
cat_1000x600 (Copy 647).jpg,1,1000,600,174.191,0.196768,0.133248,0.381632,155.283
cat_1000x600 (Copy 831).jpg,0,1000,600,246.245,0.205792,0.287488,0.443104,227.091
cat_1000x600 (Copy 2879).jpg,0,1000,600,157.904,0.202848,0.250816,0.446944,138.999
cat_1000x600 (Copy 4118).jpg,1,1000,600,165.673,0.19968,0.133312,0.440864,146.763
cat_1000x600 (Copy 3461).jpg,1,1000,600,151.319,0.193536,0.13328,0.386848,132.464
cat_1000x600 (Copy 3290).jpg,0,1000,600,167.064,0.198656,0.260864,0.433856,148.282
cat_1000x600 (Copy 2752).jpg,1,1000,600,177.168,0.200928,0.133312,0.415776,157.843
cat_1000x600 (Copy 4135).jpg,0,1000,600,224.765,0.203776,0.215424,0.461888,205.41
cat_1000x600 (Copy 4157).jpg,0,1000,600,145.698,0.20976,0.25168,0.582592,126.305
cat_1000x600 (Copy 4160).jpg,1,1000,600,158.05,0.201728,0.161504,0.474976,138.856
cat_1000x600 (Copy 386).jpg,0,1000,600,145.967,0.2048,0.500672,0.655296,126.433
cat_1000x600 (Copy 2417).jpg,1,1000,600,172.084,0.201728,0.142624,0.481888,152.854
cat_1000x600 (Copy 3547).jpg,1,1000,600,151.903,0.198496,0.133568,0.406912,132.903
cat_1000x600 (Copy 2139).jpg,0,1000,600,506.951,0.203776,0.242432,0.426944,487.899
cat_1000x600 (Copy 3814).jpg,0,1000,600,140.856,0.201728,0.243072,0.643424,121.262
cat_1000x600 (Copy 2981).jpg,1,1000,600,158.172,0.200704,0.160832,0.454432,138.847
cat_1000x600 (Copy 577).jpg,1,1000,600,178.5,0.19968,0.14288,0.467232,159.544
cat_1000x600 (Copy 3577).jpg,0,1000,600,217.825,0.20768,0.197632,0.5608,198.459
cat_1000x600 (Copy 2424).jpg,1,1000,600,147.797,0.19968,0.133568,0.358816,128.994
cat_1000x600 (Copy 1953).jpg,0,1000,600,169.012,0.205824,0.250784,0.431104,150.175
cat_1000x600 (Copy 2305).jpg,1,1000,600,156.892,0.198656,0.152064,0.457184,138.037
cat_1000x600 (Copy 1332).jpg,0,1000,600,159.905,0.21088,0.190912,0.57472,140.631
cat_1000x600 (Copy 69).jpg,1,1000,600,154.397,0.197632,0.124096,0.358144,135.669
cat_1000x600 (Copy 614).jpg,0,1000,600,210.653,0.214016,0.251168,0.427168,191.834
cat_1000x600 (Copy 3938).jpg,0,1000,600,156.793,0.205824,0.50048,0.446336,137.446
cat_1000x600 (Copy 3955).jpg,1,1000,600,205.124,0.197632,0.098688,0.415008,186.253
cat_1000x600 (Copy 3187).jpg,0,1000,600,144.571,0.208128,0.197184,0.566752,125.413
cat_1000x600 (Copy 4541).jpg,1,1000,600,165.793,0.202752,0.1664,0.47728,146.468
cat_1000x600 (Copy 2751).jpg,1,1000,600,135.856,0.194656,0.124064,0.378688,116.967
cat_1000x600 (Copy 2852).jpg,0,1000,600,154.41,0.2048,0.206368,0.436224,135.574
cat_1000x600 (Copy 1511).jpg,1,1000,600,129.705,0.192512,0.124448,0.36256,110.856
cat_1000x600 (Copy 4396).jpg,0,1000,600,152.028,0.200736,0.261024,0.431168,133.182
cat_1000x600 (Copy 2784).jpg,1,1000,600,169.127,0.190528,0.12416,0.364544,149.967
cat_1000x600 (Copy 920).jpg,0,1000,600,198.577,0.19968,0.250656,0.4344,179.801
cat_1000x600 (Copy 3822).jpg,1,1000,600,131.505,0.195584,0.133472,0.41552,112.271
cat_1000x600 (Copy 134).jpg,0,1000,600,160.101,0.206752,0.2416,0.424416,140.992
cat_1000x600 (Copy 3751).jpg,0,1000,600,175.973,0.205824,0.19728,0.456224,157.136
cat_1000x600 (Copy 1659).jpg,1,1000,600,180.657,0.202464,0.098848,0.373184,161.914
cat_1000x600 (Copy 2664).jpg,0,1000,600,131.199,0.19968,0.233376,0.423072,112.396
cat_1000x600 (Copy 1554).jpg,1,1000,600,166.316,0.192512,0.105568,0.358688,147.548
cat_1000x600 (Copy 3393).jpg,0,1000,600,142.752,0.202752,0.197216,0.654688,123.599
cat_1000x600 (Copy 1159).jpg,1,1000,600,142.771,0.19456,0.143744,0.473056,123.566
cat_1000x600 (Copy 4993).jpg,1,1000,600,146.839,0.197504,0.124224,0.37728,127.717
cat_1000x600 (Copy 3527).jpg,0,1000,600,168.647,0.202592,0.250784,0.420064,149.829
cat_1000x600 (Copy 4754).jpg,0,1000,600,156.405,0.207872,0.197312,0.575136,136.866
cat_1000x600 (Copy 3329).jpg,1,1000,600,426.693,0.201728,0.114976,0.464832,407.833
cat_1000x600 (Copy 4851).jpg,1,1000,600,164.032,0.201728,0.133312,0.36192,145.215
cat_1000x600 (Copy 843).jpg,0,1000,600,199.615,0.206688,0.279456,0.435616,180.507
cat_1000x600 (Copy 2282).jpg,1,1000,600,155.067,0.19456,0.114944,0.478208,135.808
cat_1000x600 (Copy 2303).jpg,0,1000,600,167.416,0.207872,0.206304,0.564608,148.084
cat_1000x600 (Copy 2023).jpg,0,1000,600,154.478,0.208896,0.242592,0.41136,135.721
cat_1000x600 (Copy 3788).jpg,1,1000,600,157.937,0.19968,0.124256,0.367712,139.123
cat_1000x600 (Copy 2001).jpg,0,1000,600,122.78,0.202496,0.20608,0.555072,103.543
cat_1000x600 (Copy 1021).jpg,1,1000,600,149.764,0.191488,0.11472,0.466688,130.745
cat_1000x600 (Copy 1399).jpg,0,1000,600,153.975,0.206848,0.190624,0.63648,134.919
cat_1000x600 (Copy 4273).jpg,1,1000,600,191.055,0.198656,0.152032,0.463488,171.997
cat_1000x600 (Copy 1534).jpg,1,1000,600,120.171,0.198656,0.133184,0.397664,101.095
cat_1000x600 (Copy 4415).jpg,0,1000,600,165.527,0.19968,0.288544,0.44048,146.306
cat_1000x600 (Copy 4351).jpg,1,1000,600,169.593,0.198656,0.134048,0.352064,150.754
cat_1000x600 (Copy 1708).jpg,0,1000,600,347.307,0.205024,0.261024,0.436576,328.432
cat_1000x600 (Copy 4681).jpg,1,1000,600,139.669,0.199488,0.14256,0.355104,121.036
cat_1000x600 (Copy 2532).jpg,0,1000,600,139.911,0.207872,0.260928,0.436352,120.877
cat_1000x600 (Copy 118).jpg,1,1000,600,213.413,0.202752,0.123744,0.3752,194.695
cat_1000x600 (Copy 3157).jpg,0,1000,600,213.459,0.205824,0.25184,0.410752,194.659
cat_1000x600 (Copy 1656).jpg,0,1000,600,169.743,0.203776,0.197088,0.4368,150.76
cat_1000x600 (Copy 3114).jpg,1,1000,600,169.734,0.207584,0.133312,0.360352,150.718
cat_1000x600 (Copy 4740).jpg,1,1000,600,160.803,0.19968,0.12528,0.37472,142.014
cat_1000x600 (Copy 4247).jpg,0,1000,600,230.561,0.212992,0.233824,0.40896,211.73
cat_1000x600 (Copy 2999).jpg,1,1000,600,124.005,0.193536,0.142688,0.464416,104.694
cat_1000x600 (Copy 402).jpg,0,1000,600,145.69,0.200704,0.242464,0.55184,126.562
cat_1000x600 (Copy 2848).jpg,0,1000,600,144.169,0.200704,0.20672,0.432864,125.456
cat_1000x600 (Copy 4590).jpg,1,1000,600,154.295,0.194464,0.13328,0.39952,135.448
cat_1000x600 (Copy 3758).jpg,1,1000,600,138.624,0.191392,0.124224,0.361632,119.793
cat_1000x600 (Copy 4628).jpg,0,1000,600,160.984,0.19968,0.25168,0.435552,142.084
cat_1000x600 (Copy 351).jpg,0,1000,600,185.942,0.201728,0.2064,0.438368,167.118
cat_1000x600 (Copy 497).jpg,1,1000,600,296.648,0.193536,0.142656,0.48032,277.464
cat_1000x600 (Copy 2561).jpg,0,1000,600,132.007,0.205792,0.261024,0.450304,113.084
cat_1000x600 (Copy 1579).jpg,1,1000,600,165.061,0.203008,0.124096,0.359392,146.417
cat_1000x600 (Copy 4512).jpg,1,1000,600,171.33,0.201856,0.143584,0.495936,151.608
cat_1000x600 (Copy 2400).jpg,0,1000,600,210.133,0.205824,0.206496,0.584416,190.877
cat_1000x600 (Copy 4463).jpg,0,1000,600,182.652,0.20992,0.206432,0.552032,163.301
cat_1000x600 (Copy 1933).jpg,1,1000,600,239.107,0.200704,0.162336,0.462528,220.167
cat_1000x600 (Copy 158).jpg,1,1000,600,154.435,0.19968,0.152224,0.453856,135.448
cat_1000x600 (Copy 1912).jpg,0,1000,600,209.596,0.206848,0.197184,0.557536,190.687
cat_1000x600 (Copy 2367).jpg,1,1000,600,138.513,0.203776,0.133568,0.510816,119.003
cat_1000x600 (Copy 3363).jpg,0,1000,600,161.702,0.205824,0.2432,0.617312,142.242
cat_1000x600 (Copy 971).jpg,1,1000,600,126.248,0.200512,0.115072,0.366112,107.477
cat_1000x600 (Copy 2820).jpg,0,1000,600,135.963,0.205696,0.26,0.42752,117.159
cat_1000x600 (Copy 4375).jpg,0,1000,600,155.95,0.199584,0.260128,0.432224,137.101
cat_1000x600 (Copy 377).jpg,1,1000,600,264.806,0.19456,0.133536,0.359424,245.896
cat_1000x600 (Copy 1407).jpg,0,1000,600,148.727,0.217088,0.197216,0.579616,129.473
cat_1000x600 (Copy 2059).jpg,1,1000,600,195.845,0.19968,0.1608,0.454624,176.916
cat_1000x600 (Copy 4858).jpg,0,1000,600,142.933,0.20464,0.25168,0.429184,123.74
cat_1000x600 (Copy 2613).jpg,1,1000,600,165.061,0.194272,0.123808,0.418048,146.171
cat_1000x600 (Copy 4503).jpg,1,1000,600,134.09,0.19968,0.14272,0.462624,115.16
cat_1000x600 (Copy 487).jpg,0,1000,600,158.527,0.208896,0.261664,0.573024,139.334
cat_1000x600 (Copy 4519).jpg,0,1000,600,123.721,0.205824,0.232576,0.430016,104.636
cat_1000x600 (Copy 4057).jpg,1,1000,600,137.641,0.196608,0.105792,0.351296,118.808
cat_1000x600 (Copy 2676).jpg,1,1000,600,127.556,0.200704,0.142592,0.35664,108.528
cat_1000x600 (Copy 1368).jpg,0,1000,600,143.767,0.204736,0.278432,0.429664,124.792
cat_1000x600 (Copy 3438).jpg,1,1000,600,156.638,0.19456,0.15248,0.471488,137.417
cat_1000x600 (Copy 2506).jpg,0,1000,600,212.859,0.207872,0.198112,0.422592,193.985
cat_1000x600 (Copy 1530).jpg,1,1000,600,135.232,0.197632,0.124224,0.454976,116.171
cat_1000x600 (Copy 691).jpg,0,1000,600,179.401,0.205824,0.261056,0.557536,160.26
cat_1000x600 (Copy 875).jpg,1,1000,600,168.971,0.19968,0.161504,0.47168,149.831
cat_1000x600 (Copy 2678).jpg,0,1000,600,224.557,0.207744,0.197216,0.557568,205.125
cat_1000x600 (Copy 4860).jpg,1,1000,600,147.984,0.195584,0.151872,0.45488,129.001
cat_1000x600 (Copy 367).jpg,0,1000,600,168.96,0.20064,0.242944,0.537568,149.909
cat_1000x600 (Copy 2320).jpg,0,1000,600,190.071,0.206848,0.251392,0.428288,171.076
cat_1000x600 (Copy 902).jpg,1,1000,600,299.782,0.195584,0.098752,0.379232,280.864
cat_1000x600 (Copy 852).jpg,1,1000,600,158.817,0.198656,0.132992,0.379424,140.118
cat_1000x600 (Copy 2252).jpg,0,1000,600,161.333,0.207872,0.242176,0.41472,142.4
cat_1000x600 (Copy 779).jpg,0,1000,600,140.097,0.200704,0.197312,0.441632,121.15
cat_1000x600 (Copy 3648).jpg,1,1000,600,177.123,0.198432,0.133472,0.388896,158.175
cat_1000x600 (Copy 1123).jpg,1,1000,600,126.271,0.19968,0.125088,0.365824,107.245
cat_1000x600 (Copy 277).jpg,0,1000,600,140.182,0.207136,0.197056,0.41744,121.358
cat_1000x600 (Copy 1492).jpg,0,1000,600,173.5,0.2048,0.25168,0.428768,154.464
cat_1000x600 (Copy 4059).jpg,1,1000,600,178.882,0.198656,0.124032,0.3712,160.08
cat_1000x600 (Copy 926).jpg,0,1000,600,170.237,0.205824,0.270272,0.43632,151.136
cat_1000x600 (Copy 1504).jpg,1,1000,600,270.923,0.198656,0.13312,0.368096,252.248
cat_1000x600 (Copy 242).jpg,1,1000,600,165.178,0.200448,0.10576,0.463776,146.212
cat_1000x600 (Copy 4764).jpg,0,1000,600,502.949,0.20992,0.21632,0.548576,483.833
cat_1000x600 (Copy 2909).jpg,0,1000,600,138.759,0.205568,0.25184,0.42208,120.072
cat_1000x600 (Copy 411).jpg,1,1000,600,173.97,0.196704,0.098688,0.360384,155.361
cat_1000x600 (Copy 641).jpg,1,1000,600,152.888,0.19968,0.125024,0.36912,134.247
cat_1000x600 (Copy 3832).jpg,0,1000,600,483.056,0.206848,0.196864,0.467616,464.161
cat_1000x600 (Copy 2993).jpg,1,1000,600,147.844,0.198656,0.124128,0.349696,129.008
cat_1000x600 (Copy 366).jpg,0,1000,600,151.762,0.207104,0.278784,0.437408,132.72
cat_1000x600 (Copy 508).jpg,0,1000,600,142.872,0.205568,0.190528,0.426464,124.092
cat_1000x600 (Copy 3082).jpg,1,1000,600,163.584,0.19456,0.124096,0.363616,144.938
cat_1000x600 (Copy 1724).jpg,1,1000,600,129.606,0.199552,0.125024,0.353088,111.026
cat_1000x600 (Copy 901).jpg,0,1000,600,199.459,0.203776,0.250784,0.42288,180.356
cat_1000x600 (Copy 3572).jpg,0,1000,600,137.132,0.19968,0.260192,0.453472,118.119
cat_1000x600 (Copy 4647).jpg,1,1000,600,158.232,0.198656,0.133024,0.352672,139.633
cat_1000x600 (Copy 1052).jpg,0,1000,600,137.171,0.208896,0.206432,0.543456,117.893
cat_1000x600 (Copy 1681).jpg,1,1000,600,207.82,0.198464,0.171456,0.46992,188.601
cat_1000x600 (Copy 4400).jpg,0,1000,600,140.004,0.206592,0.279296,0.448832,120.863
cat_1000x600 (Copy 811).jpg,1,1000,600,150.226,0.200704,0.124192,0.37344,131.487
cat_1000x600 (Copy 245).jpg,1,1000,600,127.688,0.197888,0.105344,0.349184,108.94
cat_1000x600 (Copy 495).jpg,0,1000,600,162.417,0.205824,0.296832,0.440992,143.394
cat_1000x600 (Copy 3982).jpg,0,1000,600,155.01,0.195584,0.251744,0.436096,136.296
cat_1000x600 (Copy 1957).jpg,1,1000,600,155.036,0.190464,0.12416,0.390848,136.28
cat_1000x600 (Copy 4644).jpg,1,1000,600,133.181,0.197856,0.124416,0.363072,114.409
cat_1000x600 (Copy 4762).jpg,0,1000,600,146.394,0.202752,0.242592,0.429664,127.609
cat_1000x600 (Copy 3262).jpg,0,1000,600,164.899,0.2048,0.242432,0.414432,146.131
cat_1000x600 (Copy 522).jpg,1,1000,600,211.938,0.195808,0.124064,0.360832,193.186
cat_1000x600 (Copy 784).jpg,1,1000,600,124.57,0.193536,0.13344,0.357344,105.797
cat_1000x600 (Copy 3026).jpg,0,1000,600,146.474,0.200672,0.242592,0.412512,127.631
cat_1000x600 (Copy 1629).jpg,0,1000,600,142.996,0.206848,0.260032,0.439456,124.005
cat_1000x600 (Copy 1127).jpg,1,1000,600,165.191,0.196608,0.11456,0.377024,146.682
cat_1000x600 (Copy 3757).jpg,0,1000,600,165.549,0.20256,0.2064,0.562816,146.164
cat_1000x600 (Copy 3817).jpg,1,1000,600,229.83,0.193536,0.115328,0.477024,210.826
cat_1000x600 (Copy 4346).jpg,1,1000,600,133.772,0.200704,0.114624,0.45744,114.79
cat_1000x600 (Copy 4786).jpg,0,1000,600,154.623,0.20864,0.197504,0.557152,135.363
cat_1000x600 (Copy 2632).jpg,0,1000,600,156.909,0.2048,0.241888,0.417472,138.016
cat_1000x600 (Copy 3257).jpg,1,1000,600,159.027,0.196448,0.105376,0.36816,140.308
cat_1000x600 (Copy 415).jpg,1,1000,600,131.422,0.200416,0.133376,0.363968,112.552
cat_1000x600 (Copy 470).jpg,0,1000,600,131.477,0.200704,0.26912,0.454496,112.625
cat_1000x600 (Copy 3307).jpg,1,1000,600,155.769,0.193536,0.1056,0.365792,136.937
cat_1000x600 (Copy 2903).jpg,0,1000,600,210.569,0.19968,0.242816,0.407712,191.729
cat_1000x600 (Copy 4226).jpg,1,1000,600,167.205,0.19456,0.142848,0.457696,147.981
cat_1000x600 (Copy 418).jpg,0,1000,600,222.221,0.202752,0.206336,0.574688,203.055
cat_1000x600 (Copy 4294).jpg,1,1000,600,145.313,0.196608,0.105344,0.363008,126.735
cat_1000x600 (Copy 4988).jpg,0,1000,600,168.95,0.205024,0.260736,0.432992,150.056
cat_1000x600 (Copy 3618).jpg,0,1000,600,156.111,0.206848,0.233248,0.416896,137.37
cat_1000x600 (Copy 2015).jpg,1,1000,600,163.229,0.197536,0.09872,0.361504,144.59
cat_1000x600 (Copy 164).jpg,0,1000,600,138.807,0.20992,0.261056,0.434752,119.657
cat_1000x600 (Copy 2232).jpg,1,1000,600,181.042,0.200704,0.124704,0.366496,162.318
cat_1000x600 (Copy 664).jpg,1,1000,600,169.434,0.201728,0.152032,0.486688,150.193
cat_1000x600 (Copy 723).jpg,0,1000,600,202.548,0.213888,0.197216,0.571232,183.333
cat_1000x600 (Copy 4704).jpg,1,1000,600,134.388,0.191488,0.124064,0.415296,115.594
cat_1000x600 (Copy 4588).jpg,0,1000,600,172.418,0.19968,0.20592,0.41024,153.633
cat_1000x600 (Copy 469).jpg,0,1000,600,152.977,0.205824,0.28864,0.429312,133.943
cat_1000x600 (Copy 2240).jpg,1,1000,600,175.969,0.198592,0.124448,0.382272,157.083
cat_1000x600 (Copy 3576).jpg,1,1000,600,147.942,0.2048,0.14288,0.359808,129.177
cat_1000x600 (Copy 244).jpg,0,1000,600,148.025,0.207872,0.197408,0.550464,128.778
cat_1000x600 (Copy 305).jpg,0,1000,600,141.306,0.204832,0.260864,0.436768,122.355
cat_1000x600 (Copy 1982).jpg,1,1000,600,325.989,0.200448,0.133344,0.355872,307.157
cat_1000x600 (Copy 1079).jpg,1,1000,600,130.83,0.197792,0.10528,0.36576,112.16
cat_1000x600 (Copy 156).jpg,0,1000,600,152.161,0.2048,0.251808,0.429184,133.309
cat_1000x600 (Copy 4100).jpg,0,1000,600,161.409,0.203776,0.288512,0.45024,142.321
cat_1000x600 (Copy 3787).jpg,1,1000,600,161.559,0.203776,0.125184,0.3696,142.78
cat_1000x600 (Copy 2823).jpg,1,1000,600,127.675,0.200416,0.09872,0.35024,109.012
cat_1000x600 (Copy 3749).jpg,0,1000,600,331.06,0.210944,0.278464,0.42976,312.054
cat_1000x600 (Copy 1209).jpg,1,1000,600,142.342,0.19856,0.105632,0.371072,123.611
cat_1000x600 (Copy 1042).jpg,0,1000,600,295.246,0.20464,0.242432,0.425376,276.305
cat_1000x600 (Copy 2750).jpg,1,1000,600,140.3,0.193536,0.123904,0.387552,121.415
cat_1000x600 (Copy 2872).jpg,0,1000,600,162.885,0.200704,0.190528,0.417184,144.125
cat_1000x600 (Copy 4358).jpg,0,1000,600,145.041,0.201632,0.250976,0.424736,126.282
cat_1000x600 (Copy 2742).jpg,1,1000,600,168.778,0.197504,0.098944,0.36512,149.999
cat_1000x600 (Copy 453).jpg,1,1000,600,133.658,0.195584,0.114976,0.368256,114.482
cat_1000x600 (Copy 2983).jpg,0,1000,600,145.22,0.206944,0.21552,0.431744,125.984
cat_1000x600 (Copy 4148).jpg,0,1000,600,119.98,0.207872,0.251648,0.43872,100.88
cat_1000x600 (Copy 1425).jpg,1,1000,600,156.426,0.199872,0.133504,0.367424,137.786
cat_1000x600 (Copy 1736).jpg,1,1000,600,138.425,0.19968,0.152096,0.36032,119.597
cat_1000x600 (Copy 2691).jpg,0,1000,600,160.565,0.207872,0.241952,0.43312,141.776
cat_1000x600 (Copy 4423).jpg,1,1000,600,144.112,0.192512,0.123904,0.371552,125.19
cat_1000x600 (Copy 3033).jpg,0,1000,600,289.21,0.19968,0.224032,0.4256,270.385
cat_1000x600 (Copy 3173).jpg,1,1000,600,153.024,0.190208,0.098944,0.408256,134.255
cat_1000x600 (Copy 972).jpg,0,1000,600,191.255,0.19968,0.215104,0.408416,172.447
cat_1000x600 (Copy 1090).jpg,0,1000,600,145.772,0.211072,0.206528,0.550144,126.342
cat_1000x600 (Copy 3068).jpg,1,1000,600,167.441,0.203776,0.142624,0.47952,148.355
cat_1000x600 (Copy 4880).jpg,0,1000,600,163.116,0.208896,0.197568,0.564448,143.757
cat_1000x600 (Copy 477).jpg,1,1000,600,163.27,0.202752,0.115136,0.47504,144.133
cat_1000x600 (Copy 1923).jpg,1,1000,600,141.366,0.190464,0.152,0.467264,122.361
cat_1000x600 (Copy 3977).jpg,0,1000,600,162.33,0.200704,0.190624,0.43552,143.508
cat_1000x600 (Copy 2061).jpg,1,1000,600,134.016,0.192512,0.13328,0.349632,115.321
cat_1000x600 (Copy 3276).jpg,0,1000,600,145.384,0.19968,0.278432,0.449536,126.459
cat_1000x600 (Copy 3046).jpg,1,1000,600,148.141,0.197632,0.12416,0.370144,129.403
cat_1000x600 (Copy 2805).jpg,0,1000,600,366.704,0.205824,0.25168,0.418112,347.693
cat_1000x600 (Copy 1082).jpg,0,1000,600,156.299,0.205952,0.232992,0.422464,137.557
cat_1000x600 (Copy 2630).jpg,1,1000,600,156.588,0.19968,0.123744,0.380832,137.787
cat_1000x600 (Copy 1727).jpg,1,1000,600,152.555,0.19264,0.133312,0.375968,133.802
cat_1000x600 (Copy 4265).jpg,0,1000,600,166.234,0.197504,0.260928,0.436192,147.211
cat_1000x600 (Copy 2040).jpg,1,1000,600,141.66,0.198656,0.124064,0.398304,122.796
cat_1000x600 (Copy 3607).jpg,0,1000,600,149.093,0.205824,0.233408,0.412576,130.292
cat_1000x600 (Copy 1227).jpg,1,1000,600,128.37,0.200416,0.14272,0.425792,109.518
cat_1000x600 (Copy 992).jpg,0,1000,600,163.84,0.202752,0.325376,0.436864,144.83
cat_1000x600 (Copy 3585).jpg,1,1000,600,150.722,0.199744,0.133536,0.360832,131.923
cat_1000x600 (Copy 2327).jpg,0,1000,600,181.627,0.203776,0.279456,0.456896,162.774
cat_1000x600 (Copy 4395).jpg,0,1000,600,131.901,0.205824,0.250624,0.475968,112.905
cat_1000x600 (Copy 934).jpg,1,1000,600,182.806,0.19968,0.152064,0.372576,164.225
cat_1000x600 (Copy 413).jpg,0,1000,600,129.841,0.206624,0.269792,0.4448,111.017
cat_1000x600 (Copy 2269).jpg,1,1000,600,131.487,0.200704,0.105312,0.37632,112.549
cat_1000x600 (Copy 1576).jpg,0,1000,600,179.24,0.205824,0.233248,0.432416,160.215
cat_1000x600 (Copy 4145).jpg,1,1000,600,257.363,0.197632,0.13312,0.378688,238.662
cat_1000x600 (Copy 1184).jpg,0,1000,600,141.169,0.207712,0.197216,0.572192,121.904
cat_1000x600 (Copy 1684).jpg,1,1000,600,185.534,0.202752,0.176928,0.461472,166.41
cat_1000x600 (Copy 1291).jpg,1,1000,600,169.378,0.196576,0.133344,0.383328,150.659
cat_1000x600 (Copy 3998).jpg,0,1000,600,225.636,0.2048,0.242496,0.419136,206.777
cat_1000x600 (Copy 2524).jpg,0,1000,600,136.51,0.202752,0.206304,0.566944,117.362
cat_1000x600 (Copy 781).jpg,1,1000,600,137.164,0.219136,0.115136,0.564032,118.25
cat_1000x600 (Copy 1632).jpg,1,1000,600,160.239,0.201728,0.152288,0.542624,140.971
cat_1000x600 (Copy 1663).jpg,0,1000,600,224.463,0.20992,0.243008,0.564992,205.238
cat_1000x600 (Copy 4262).jpg,1,1000,600,145.671,0.193536,0.114624,0.46656,126.775
cat_1000x600 (Copy 918).jpg,0,1000,600,176.955,0.200704,0.20624,0.564608,157.715
cat_1000x600 (Copy 2366).jpg,0,1000,600,139.451,0.2048,0.197152,0.61024,120.111
cat_1000x600 (Copy 3390).jpg,1,1000,600,160.972,0.200512,0.204352,0.48512,141.849
cat_1000x600 (Copy 4381).jpg,1,1000,600,163.194,0.19968,0.142592,0.484832,143.894
cat_1000x600 (Copy 1472).jpg,0,1000,600,166.974,0.208896,0.190944,0.558144,147.692
cat_1000x600 (Copy 3407).jpg,1,1000,600,144.811,0.193536,0.124512,0.369888,126.061
cat_1000x600 (Copy 3605).jpg,0,1000,600,157.961,0.205824,0.23328,0.421792,139.147
cat_1000x600 (Copy 188).jpg,1,1000,600,147.037,0.200704,0.161216,0.464288,127.692
cat_1000x600 (Copy 1713).jpg,0,1000,600,157.736,0.206848,0.270816,0.559008,138.25
cat_1000x600 (Copy 2386).jpg,0,1000,600,140.157,0.204768,0.260896,0.441376,121.242
cat_1000x600 (Copy 4187).jpg,1,1000,600,158.133,0.198656,0.105664,0.370016,139.277
cat_1000x600 (Copy 1996).jpg,1,1000,600,169.15,0.19968,0.13344,0.352064,150.34
cat_1000x600 (Copy 2020).jpg,0,1000,600,361.238,0.217088,0.251936,0.41664,342.47
cat_1000x600 (Copy 1174).jpg,1,1000,600,133.892,0.197632,0.142272,0.409504,114.841
cat_1000x600 (Copy 2460).jpg,0,1000,600,136.439,0.207872,0.206592,0.47392,117.149
cat_1000x600 (Copy 3951).jpg,0,1000,600,147.43,0.206848,0.261024,0.438176,128.323
cat_1000x600 (Copy 2739).jpg,1,1000,600,147.585,0.19968,0.133248,0.387232,128.803
cat_1000x600 (Copy 163).jpg,0,1000,600,154.819,0.20576,0.233248,0.581472,135.388
cat_1000x600 (Copy 4146).jpg,1,1000,600,163.4,0.203776,0.179776,0.465312,144.252
cat_1000x600 (Copy 2210).jpg,0,1000,600,144.181,0.204608,0.242656,0.421856,125.352
cat_1000x600 (Copy 1786).jpg,1,1000,600,154.029,0.200704,0.124128,0.371232,135.243
cat_1000x600 (Copy 658).jpg,0,1000,600,363.833,0.208064,0.197152,0.549952,344.489
cat_1000x600 (Copy 1481).jpg,1,1000,600,373.451,0.201568,0.15184,0.537312,354.311
cat_1000x600 (Copy 3412).jpg,1,1000,600,130.076,0.198432,0.124096,0.368,111.465
cat_1000x600 (Copy 3666).jpg,0,1000,600,152.718,0.206848,0.269216,0.42944,133.806
cat_1000x600 (Copy 3640).jpg,0,1000,600,157.93,0.206848,0.279328,0.456,138.447
cat_1000x600 (Copy 4954).jpg,1,1000,600,195.253,0.197536,0.124192,0.377504,176.471
cat_1000x600 (Copy 3107).jpg,0,1000,600,131.382,0.206816,0.241568,0.420032,112.553
cat_1000x600 (Copy 3760).jpg,1,1000,600,158.616,0.19744,0.133536,0.35136,139.911
cat_1000x600 (Copy 1753).jpg,1,1000,600,134.955,0.200704,0.194144,0.498048,115.678
cat_1000x600 (Copy 1615).jpg,0,1000,600,234.34,0.203776,0.206112,0.561248,215.194
