filename,gpu_id,width,height,total_ms,kernel_ms,h2d_ms,d2h_ms,io_ms
cat_1000x600 (Copy 4004).jpg,0,1000,600,150.756,0.075776,0.19696,0.547168,131.384
cat_1000x600 (Copy 2756).jpg,0,1000,600,312.131,0.074752,0.206144,0.56304,292.762
cat_1000x600 (Copy 4359).jpg,0,1000,600,137.376,0.074784,0.196896,0.556128,118.012
cat_1000x600 (Copy 3856).jpg,0,1000,600,159.37,0.073728,0.197056,0.55328,139.481
cat_1000x600 (Copy 1747).jpg,0,1000,600,125.488,0.075776,0.197824,0.620704,105.991
cat_1000x600 (Copy 2508).jpg,0,1000,600,142.427,0.073696,0.21536,0.599648,122.967
cat_1000x600 (Copy 3408).jpg,0,1000,600,124.537,0.080896,0.26928,0.55184,105.271
cat_1000x600 (Copy 827).jpg,0,1000,600,124.052,0.074752,0.206176,0.544864,104.766
cat_1000x600 (Copy 2873).jpg,0,1000,600,141.103,0.075584,0.196896,0.547008,121.682
cat_1000x600 (Copy 493).jpg,0,1000,600,133.023,0.074848,0.3336,0.601792,113.517
cat_1000x600 (Copy 4234).jpg,0,1000,600,124.594,0.074752,0.206176,0.55648,105.323
cat_1000x600 (Copy 2174).jpg,0,1000,600,123.546,0.073504,0.19696,0.561696,104.291
cat_1000x600 (Copy 3954).jpg,0,1000,600,129.808,0.073728,0.250816,0.551136,110.446
cat_1000x600 (Copy 166).jpg,0,1000,600,133.155,0.075776,0.214816,0.627552,113.802
cat_1000x600 (Copy 3616).jpg,0,1000,600,135.431,0.074752,0.197472,0.601696,116.157
cat_1000x600 (Copy 2849).jpg,0,1000,600,128.604,0.073568,0.250592,0.419136,109.596
cat_1000x600 (Copy 1252).jpg,0,1000,600,124.996,0.074752,0.206144,0.547264,105.569
cat_1000x600 (Copy 3835).jpg,0,1000,600,131.548,0.074752,0.241472,0.53104,112.367
cat_1000x600 (Copy 3492).jpg,0,1000,600,123.673,0.072704,0.195872,0.556,104.201
cat_1000x600 (Copy 3673).jpg,0,1000,600,119.563,0.070656,0.259872,0.541984,100.544
cat_1000x600 (Copy 2626).jpg,0,1000,600,121.129,0.075776,0.205824,0.546336,101.81
cat_1000x600 (Copy 61).jpg,0,1000,600,118.857,0.07168,0.259904,0.54224,99.7917
cat_1000x600 (Copy 1437).jpg,0,1000,600,125.182,0.075744,0.197024,0.54768,105.709
cat_1000x600 (Copy 3575).jpg,0,1000,600,132.339,0.074752,0.205984,0.55312,113.048
cat_1000x600 (Copy 853).jpg,0,1000,600,121.935,0.073728,0.278144,0.562656,102.542
cat_1000x600 (Copy 1486).jpg,0,1000,600,124.294,0.07456,0.206272,0.545088,104.928
cat_1000x600 (Copy 1273).jpg,0,1000,600,141.273,0.073728,0.206272,0.556128,121.869
cat_1000x600 (Copy 1413).jpg,0,1000,600,131.371,0.074752,0.1976,0.58336,112.097
cat_1000x600 (Copy 4981).jpg,0,1000,600,144.418,0.074752,0.205792,0.556576,125.263
cat_1000x600 (Copy 1355).jpg,0,1000,600,124.849,0.073728,0.2064,0.55312,105.592
cat_1000x600 (Copy 3932).jpg,0,1000,600,170.37,0.073664,0.2152,0.556928,151.031
cat_1000x600 (Copy 484).jpg,0,1000,600,143.292,0.074752,0.23376,0.552,123.846
cat_1000x600 (Copy 1102).jpg,0,1000,600,138.865,0.07168,0.196896,0.547136,119.707
cat_1000x600 (Copy 4725).jpg,0,1000,600,132.722,0.074752,0.206144,0.544512,113.214
cat_1000x600 (Copy 2495).jpg,0,1000,600,124.471,0.073568,0.20576,0.54704,104.997
cat_1000x600 (Copy 2884).jpg,0,1000,600,129.935,0.074912,0.196992,0.55472,110.53
cat_1000x600 (Copy 4933).jpg,0,1000,600,161.234,0.074752,0.250816,0.548416,142.016
cat_1000x600 (Copy 3850).jpg,0,1000,600,122.732,0.07168,0.206112,0.43584,103.432
cat_1000x600 (Copy 62).jpg,0,1000,600,135.832,0.074752,0.205664,0.556832,116.397
cat_1000x600 (Copy 2821).jpg,0,1000,600,139.985,0.074752,0.20512,0.54416,120.793
cat_1000x600 (Copy 652).jpg,0,1000,600,133.284,0.073632,0.223936,0.574976,113.818
cat_1000x600 (Copy 4190).jpg,0,1000,600,133.752,0.072704,0.19696,0.579712,114.455
cat_1000x600 (Copy 2087).jpg,0,1000,600,122.184,0.072736,0.223968,0.555904,102.867
cat_1000x600 (Copy 1376).jpg,0,1000,600,130.989,0.074752,0.206176,0.544576,111.532
cat_1000x600 (Copy 2088).jpg,0,1000,600,136.196,0.073728,0.196896,0.556416,116.852
cat_1000x600 (Copy 1447).jpg,0,1000,600,123.593,0.074528,0.206144,0.544672,104.357
cat_1000x600 (Copy 731).jpg,0,1000,600,128.837,0.07776,0.260032,0.653568,109.467
cat_1000x600 (Copy 2394).jpg,0,1000,600,133.088,0.073728,0.206112,0.544384,113.738
cat_1000x600 (Copy 1573).jpg,0,1000,600,123.72,0.073728,0.196896,0.528224,104.381
cat_1000x600 (Copy 3540).jpg,0,1000,600,127.61,0.072576,0.250656,0.55904,108.54
cat_1000x600 (Copy 1639).jpg,0,1000,600,133.576,0.074848,0.214688,0.55552,114.1
cat_1000x600 (Copy 4207).jpg,0,1000,600,119.406,0.074752,0.19696,0.599488,100.002
cat_1000x600 (Copy 1887).jpg,0,1000,600,127.613,0.073472,0.206368,0.556448,108.42
cat_1000x600 (Copy 1612).jpg,0,1000,600,130.642,0.074752,0.232832,0.527712,111.405
cat_1000x600 (Copy 2434).jpg,0,1000,600,120.003,0.073728,0.197568,0.528256,100.655
cat_1000x600 (Copy 2663).jpg,0,1000,600,132.433,0.07168,0.259904,0.541248,113.391
cat_1000x600 (Copy 2116).jpg,0,1000,600,136.279,0.07168,0.205504,0.555872,117.069
cat_1000x600 (Copy 1084).jpg,0,1000,600,127.637,0.073728,0.259968,0.54672,108.399
cat_1000x600 (Copy 3338).jpg,0,1000,600,133.815,0.071456,0.206112,0.545856,114.595
cat_1000x600 (Copy 2401).jpg,0,1000,600,120.728,0.073728,0.269088,0.436288,101.277
cat_1000x600 (Copy 2809).jpg,0,1000,600,125.129,0.073728,0.250816,0.42384,106.146
cat_1000x600 (Copy 1542).jpg,0,1000,600,123.125,0.07168,0.196928,0.543936,103.861
cat_1000x600 (Copy 1680).jpg,0,1000,600,136.537,0.073728,0.1968,0.556736,117.207
cat_1000x600 (Copy 3912).jpg,0,1000,600,130.181,0.075552,0.20624,0.544704,110.786
cat_1000x600 (Copy 231).jpg,0,1000,600,150.193,0.073728,0.196896,0.5568,130.985
cat_1000x600 (Copy 4260).jpg,0,1000,600,132.119,0.081856,0.195936,0.55392,112.656
cat_1000x600 (Copy 4242).jpg,0,1000,600,122.606,0.072704,0.2416,0.53456,103.379
cat_1000x600 (Copy 896).jpg,0,1000,600,135.088,0.07168,0.197152,0.56288,115.882
cat_1000x600 (Copy 2863).jpg,0,1000,600,128.803,0.072704,0.20608,0.934496,109.179
cat_1000x600 (Copy 1112).jpg,0,1000,600,120.507,0.074752,0.1976,0.56288,101.105
cat_1000x600 (Copy 4177).jpg,0,1000,600,128.36,0.073728,0.20608,0.547616,109.026
cat_1000x600 (Copy 2103).jpg,0,1000,600,134.3,0.073728,0.259936,0.540032,115.053
cat_1000x600 (Copy 3979).jpg,0,1000,600,134.457,0.072704,0.20608,0.555264,115.232
cat_1000x600 (Copy 1136).jpg,0,1000,600,129.689,0.074976,0.206144,0.62288,110.347
cat_1000x600 (Copy 2785).jpg,0,1000,600,133.456,0.074624,0.250784,0.548832,114.233
cat_1000x600 (Copy 4729).jpg,0,1000,600,125.015,0.076608,0.19696,0.543616,105.598
cat_1000x600 (Copy 1162).jpg,0,1000,600,207.453,0.072608,0.196928,0.556096,187.886
cat_1000x600 (Copy 1446).jpg,0,1000,600,132.315,0.073984,0.205728,0.598816,112.923
cat_1000x600 (Copy 2754).jpg,0,1000,600,134.687,0.07168,0.196864,0.556672,115.144
cat_1000x600 (Copy 4603).jpg,0,1000,600,124.937,0.07168,0.197088,0.622592,105.797
cat_1000x600 (Copy 4735).jpg,0,1000,600,137.285,0.074752,0.215296,0.556224,118.033
cat_1000x600 (Copy 3838).jpg,0,1000,600,147.202,0.07168,0.2064,0.550656,127.878
cat_1000x600 (Copy 3142).jpg,0,1000,600,127.526,0.072704,0.2784,0.444864,101.545
cat_1000x600 (Copy 2285).jpg,0,1000,600,143.865,0.06144,0.20608,0.430624,117.621
cat_1000x600 (Copy 2958).jpg,0,1000,600,136.75,0.06144,0.206112,0.548672,117.235
cat_1000x600 (Copy 3223).jpg,0,1000,600,124.458,0.06144,0.241408,0.405536,105.419
cat_1000x600 (Copy 91).jpg,0,1000,600,116.573,0.06144,0.2416,0.417472,97.5935
cat_1000x600 (Copy 1210).jpg,0,1000,600,147.234,0.07168,0.206368,0.561056,127.912
cat_1000x600 (Copy 3094).jpg,0,1000,600,122.564,0.06144,0.206464,0.537632,103.033
cat_1000x600 (Copy 3589).jpg,0,1000,600,120.316,0.06144,0.196704,0.42272,101.163
cat_1000x600 (Copy 284).jpg,0,1000,600,131.082,0.06144,0.241664,0.42464,112.049
cat_1000x600 (Copy 1841).jpg,0,1000,600,132.61,0.06144,0.241472,0.408032,113.494
cat_1000x600 (Copy 3).jpg,0,1000,600,121.113,0.074752,0.215008,0.537024,101.694
cat_1000x600 (Copy 3167).jpg,0,1000,600,127.327,0.06144,0.259904,0.553504,107.896
cat_1000x600 (Copy 1189).jpg,0,1000,600,145.976,0.06144,0.189696,0.447744,126.575
cat_1000x600 (Copy 983).jpg,0,1000,600,135.595,0.06144,0.250624,0.423296,116.575
cat_1000x600 (Copy 3903).jpg,0,1000,600,132.655,0.062464,0.26,0.483872,113.397
cat_1000x600 (Copy 42).jpg,0,1000,600,125.263,0.07264,0.206144,0.552032,105.79
cat_1000x600 (Copy 924).jpg,0,1000,600,120.239,0.062464,0.215328,0.573792,100.783
cat_1000x600 (Copy 876).jpg,0,1000,600,124.551,0.06144,0.243072,0.421888,104.527
cat_1000x600 (Copy 1609).jpg,0,1000,600,136.286,0.06144,0.189856,0.447296,117.235
cat_1000x600 (Copy 1237).jpg,0,1000,600,122.778,0.06144,0.223968,0.402016,103.737
cat_1000x600 (Copy 4799).jpg,0,1000,600,125.63,0.070752,0.196864,0.561216,106.2
cat_1000x600 (Copy 1422).jpg,0,1000,600,157.628,0.062464,0.197408,0.56112,138.107
cat_1000x600 (Copy 3349).jpg,0,1000,600,140.717,0.062464,0.206432,0.553184,120.882
cat_1000x600 (Copy 4011).jpg,0,1000,600,140.855,0.062464,0.241472,0.52704,121.432
cat_1000x600 (Copy 3641).jpg,0,1000,600,121.165,0.061536,0.19648,0.456896,101.993
cat_1000x600 (Copy 2741).jpg,0,1000,600,121.179,0.06144,0.242784,0.430496,102.071
cat_1000x600 (Copy 1410).jpg,0,1000,600,120.353,0.072704,0.206304,0.56496,101.022
cat_1000x600 (Copy 3039).jpg,0,1000,600,123.103,0.06144,0.206368,0.652832,103.562
cat_1000x600 (Copy 4492).jpg,0,1000,600,131.959,0.06144,0.250816,0.548064,112.437
cat_1000x600 (Copy 1903).jpg,0,1000,600,161.48,0.06144,0.190016,0.444064,142.369
cat_1000x600 (Copy 70).jpg,0,1000,600,135.661,0.06144,0.241568,0.432992,116.542
cat_1000x600 (Copy 1868).jpg,0,1000,600,121.162,0.070656,0.197472,0.561696,101.8
cat_1000x600 (Copy 193).jpg,0,1000,600,247.568,0.062464,0.20672,0.55328,227.985
cat_1000x600 (Copy 4109).jpg,0,1000,600,149.358,0.062464,0.241536,0.526656,129.92
cat_1000x600 (Copy 4290).jpg,0,1000,600,201.139,0.06144,0.190272,0.447072,141.845
cat_1000x600 (Copy 3121).jpg,0,1000,600,132.359,0.062464,0.250656,0.422272,113.266
cat_1000x600 (Copy 3414).jpg,0,1000,600,140.731,0.072704,0.206112,0.564896,121.218
cat_1000x600 (Copy 1738).jpg,0,1000,600,132.971,0.06144,0.206368,0.552288,113.583
cat_1000x600 (Copy 3863).jpg,0,1000,600,133.165,0.06144,0.232448,0.405536,114.098
cat_1000x600 (Copy 2359).jpg,0,1000,600,128.323,0.06144,0.197152,0.443936,109.029
cat_1000x600 (Copy 4352).jpg,0,1000,600,128.192,0.062464,0.189728,0.446464,108.83
cat_1000x600 (Copy 3027).jpg,0,1000,600,140.947,0.072704,0.206304,0.542208,121.606
cat_1000x600 (Copy 3956).jpg,0,1000,600,123.913,0.061536,0.206272,0.62976,104.359
cat_1000x600 (Copy 1046).jpg,0,1000,600,137.524,0.06144,0.189824,0.406688,118.542
cat_1000x600 (Copy 1068).jpg,0,1000,600,129.914,0.06144,0.250816,0.426912,110.8
cat_1000x600 (Copy 2485).jpg,0,1000,600,130.006,0.075776,0.250656,0.538752,110.347
cat_1000x600 (Copy 3191).jpg,0,1000,600,141.963,0.06144,0.196864,0.619648,122.567
cat_1000x600 (Copy 3200).jpg,0,1000,600,125.339,0.06144,0.260512,0.554784,105.942
cat_1000x600 (Copy 3728).jpg,0,1000,600,122.118,0.061664,0.190048,0.438208,103.145
cat_1000x600 (Copy 2204).jpg,0,1000,600,132.429,0.06144,0.189984,0.433472,113.366
cat_1000x600 (Copy 2246).jpg,0,1000,600,140.87,0.075616,0.2416,0.539104,121.665
cat_1000x600 (Copy 2287).jpg,0,1000,600,132.483,0.06144,0.206336,0.560256,113.067
cat_1000x600 (Copy 3225).jpg,0,1000,600,116.541,0.06144,0.224224,0.414816,97.3264
cat_1000x600 (Copy 1635).jpg,0,1000,600,129.21,0.06144,0.250656,0.42688,109.93
cat_1000x600 (Copy 2760).jpg,0,1000,600,136.394,0.06144,0.18976,0.446272,117.226
cat_1000x600 (Copy 908).jpg,0,1000,600,157.407,0.075776,0.24208,0.548512,138.187
cat_1000x600 (Copy 1233).jpg,0,1000,600,132.971,0.061536,0.206144,0.554944,113.568
cat_1000x600 (Copy 2296).jpg,0,1000,600,123.879,0.062464,0.250656,0.545472,104.455
cat_1000x600 (Copy 1628).jpg,0,1000,600,126.233,0.06144,0.18976,0.44672,107.026
cat_1000x600 (Copy 1406).jpg,0,1000,600,120.149,0.06144,0.232416,0.411872,101.043
cat_1000x600 (Copy 2277).jpg,0,1000,600,134.802,0.074752,0.196928,0.563936,115.462
cat_1000x600 (Copy 462).jpg,0,1000,600,132.904,0.06144,0.197184,0.557024,113.543
cat_1000x600 (Copy 3177).jpg,0,1000,600,120.893,0.06144,0.260608,0.4448,101.805
cat_1000x600 (Copy 2610).jpg,0,1000,600,121.804,0.06144,0.250656,0.468736,102.698
cat_1000x600 (Copy 1780).jpg,0,1000,600,138.759,0.073728,0.206112,0.688,119.215
cat_1000x600 (Copy 4864).jpg,0,1000,600,137.531,0.062464,0.206336,0.55152,118.078
cat_1000x600 (Copy 4789).jpg,0,1000,600,132.122,0.062464,0.206144,0.572768,112.746
cat_1000x600 (Copy 3077).jpg,0,1000,600,123.862,0.06144,0.232224,0.403072,104.748
cat_1000x600 (Copy 885).jpg,0,1000,600,152.834,0.06144,0.573344,0.43776,133.272
cat_1000x600 (Copy 1865).jpg,0,1000,600,135.848,0.06144,0.197088,0.434176,116.66
cat_1000x600 (Copy 32).jpg,0,1000,600,146.074,0.073728,0.19696,0.562688,126.81
cat_1000x600 (Copy 1411).jpg,0,1000,600,124.517,0.06144,0.19776,0.529248,105.339
cat_1000x600 (Copy 68).jpg,0,1000,600,117.604,0.062464,0.250816,0.556736,98.122
cat_1000x600 (Copy 3319).jpg,0,1000,600,149.578,0.06144,0.250656,0.425952,130.578
cat_1000x600 (Copy 292).jpg,0,1000,600,139.083,0.062464,0.18976,0.4464,120.001
cat_1000x600 (Copy 2767).jpg,0,1000,600,132.885,0.07168,0.2064,0.550624,113.593
cat_1000x600 (Copy 1014).jpg,0,1000,600,128.923,0.06144,0.206144,0.564448,109.583
cat_1000x600 (Copy 3166).jpg,0,1000,600,135.841,0.06144,0.189984,0.434016,116.632
cat_1000x600 (Copy 1885).jpg,0,1000,600,143.797,0.061536,0.196864,0.555552,124.643
cat_1000x600 (Copy 4918).jpg,0,1000,600,147.312,0.075776,0.250656,0.5456,127.943
cat_1000x600 (Copy 1602).jpg,0,1000,600,132.192,0.0616,0.206112,0.56352,112.788
cat_1000x600 (Copy 281).jpg,0,1000,600,125.996,0.06144,0.287968,0.433888,106.744
cat_1000x600 (Copy 3654).jpg,0,1000,600,133.453,0.062464,0.278432,0.427456,114.424
cat_1000x600 (Copy 3930).jpg,0,1000,600,126.408,0.06144,0.23264,0.405088,107.354
cat_1000x600 (Copy 4920).jpg,0,1000,600,136.547,0.073504,0.206016,0.637056,116.786
cat_1000x600 (Copy 2950).jpg,0,1000,600,132.921,0.06144,0.20656,0.589024,113.573
cat_1000x600 (Copy 3716).jpg,0,1000,600,136.865,0.06144,0.241184,0.414656,117.442
cat_1000x600 (Copy 1224).jpg,0,1000,600,121.606,0.06144,0.259552,0.425568,101.619
cat_1000x600 (Copy 2914).jpg,0,1000,600,122.171,0.061536,0.2512,0.417888,103.053
cat_1000x600 (Copy 4005).jpg,0,1000,600,132.606,0.062464,0.223008,0.402816,113.427
cat_1000x600 (Copy 4669).jpg,0,1000,600,120.878,0.07168,0.196896,0.56528,101.46
cat_1000x600 (Copy 4690).jpg,0,1000,600,124.618,0.06144,0.250656,0.529856,105.373
cat_1000x600 (Copy 2286).jpg,0,1000,600,115.379,0.062464,0.297568,0.447872,96.052
cat_1000x600 (Copy 1981).jpg,0,1000,600,128.552,0.06144,0.232224,0.40208,109.439
cat_1000x600 (Copy 3254).jpg,0,1000,600,157.199,0.073504,0.224544,0.557056,137.892
cat_1000x600 (Copy 3687).jpg,0,1000,600,132.842,0.06144,0.2064,0.54944,113.537
cat_1000x600 (Copy 135).jpg,0,1000,600,128.829,0.06144,0.251136,0.53216,109.318
cat_1000x600 (Copy 442).jpg,0,1000,600,132.495,0.062464,0.259904,0.435936,113.416
cat_1000x600 (Copy 2250).jpg,0,1000,600,147.653,0.0616,0.250784,0.42368,128.557
cat_1000x600 (Copy 2385).jpg,0,1000,600,150.69,0.073696,0.206336,0.616896,131.26
cat_1000x600 (Copy 4063).jpg,0,1000,600,135.196,0.06144,0.250848,0.530528,115.834
cat_1000x600 (Copy 3224).jpg,0,1000,600,126.209,0.06144,0.215968,0.570464,106.718
cat_1000x600 (Copy 3009).jpg,0,1000,600,128.305,0.062464,0.2416,0.423168,109.25
cat_1000x600 (Copy 423).jpg,0,1000,600,126.019,0.06144,0.189824,0.833824,106.431
cat_1000x600 (Copy 1939).jpg,0,1000,600,126.49,0.062464,0.22352,0.405728,107.416
cat_1000x600 (Copy 3893).jpg,0,1000,600,125.27,0.070656,0.206368,0.616256,106.012
cat_1000x600 (Copy 4013).jpg,0,1000,600,131.37,0.06144,0.251136,0.544064,112.106
cat_1000x600 (Copy 3778).jpg,0,1000,600,124.447,0.061664,0.190336,0.43616,105.473
cat_1000x600 (Copy 3274).jpg,0,1000,600,133.093,0.062464,0.241664,0.409024,113.652
cat_1000x600 (Copy 122).jpg,0,1000,600,140.53,0.072704,0.224768,0.551904,121.166
cat_1000x600 (Copy 4794).jpg,0,1000,600,133.033,0.062464,0.20608,0.63968,113.617
cat_1000x600 (Copy 2584).jpg,0,1000,600,128.504,0.06144,0.260192,0.540832,109.062
cat_1000x600 (Copy 2068).jpg,0,1000,600,115.029,0.06144,0.250816,0.420448,95.8599
cat_1000x600 (Copy 2152).jpg,0,1000,600,146.26,0.061568,0.233216,0.403456,127.147
cat_1000x600 (Copy 3368).jpg,0,1000,600,129.231,0.07168,0.20608,0.557184,109.814
cat_1000x600 (Copy 1051).jpg,0,1000,600,122.255,0.062464,0.206464,0.552256,102.499
cat_1000x600 (Copy 2074).jpg,0,1000,600,122.325,0.06144,0.287776,0.437792,102.985
cat_1000x600 (Copy 2547).jpg,0,1000,600,137.76,0.06144,0.241408,0.414048,118.567
cat_1000x600 (Copy 4361).jpg,0,1000,600,134.193,0.062464,0.241664,0.41136,115.135
cat_1000x600 (Copy 2162).jpg,0,1000,600,140.445,0.072704,0.233248,0.530624,121.292
cat_1000x600 (Copy 2478).jpg,0,1000,600,134.248,0.06144,0.206176,0.565184,114.865
cat_1000x600 (Copy 101).jpg,0,1000,600,132.08,0.06144,0.250656,0.417536,112.459
cat_1000x600 (Copy 4648).jpg,0,1000,600,129.825,0.06144,0.18976,0.446464,110.799
cat_1000x600 (Copy 4514).jpg,0,1000,600,120.762,0.06144,0.259872,0.420992,101.507
cat_1000x600 (Copy 884).jpg,0,1000,600,121.444,0.073728,0.206144,0.566272,102.079
cat_1000x600 (Copy 505).jpg,0,1000,600,133.502,0.062464,0.215584,0.562592,113.897
cat_1000x600 (Copy 4782).jpg,0,1000,600,126.87,0.06144,0.197152,0.436224,107.763
cat_1000x600 (Copy 870).jpg,0,1000,600,119.188,0.06144,0.250688,0.422112,99.9797
cat_1000x600 (Copy 2674).jpg,0,1000,600,132.816,0.07168,0.196864,0.56496,113.338
cat_1000x600 (Copy 2117).jpg,0,1000,600,135.101,0.062464,0.19728,0.542304,115.746
cat_1000x600 (Copy 3130).jpg,0,1000,600,148.712,0.062464,0.241568,0.41824,129.321
cat_1000x600 (Copy 4576).jpg,0,1000,600,130.813,0.06144,0.232832,0.416704,111.846
cat_1000x600 (Copy 1789).jpg,0,1000,600,147.995,0.062464,0.223552,0.4136,128.686
cat_1000x600 (Copy 3138).jpg,0,1000,600,126.196,0.07168,0.206368,0.570848,106.562
cat_1000x600 (Copy 4046).jpg,0,1000,600,126.208,0.06144,0.233728,0.62016,106.645
cat_1000x600 (Copy 1813).jpg,0,1000,600,136.706,0.06144,0.232224,0.402624,117.617
cat_1000x600 (Copy 113).jpg,0,1000,600,130.156,0.06144,0.33376,0.447616,110.805
cat_1000x600 (Copy 549).jpg,0,1000,600,131.301,0.075648,0.241472,0.527456,112.066
cat_1000x600 (Copy 2796).jpg,0,1000,600,131.756,0.062464,0.197344,0.618752,112.277
cat_1000x600 (Copy 2908).jpg,0,1000,600,132.318,0.06144,0.232224,0.403968,113.294
cat_1000x600 (Copy 682).jpg,0,1000,600,147.341,0.06144,0.296832,0.448064,128.115
cat_1000x600 (Copy 3665).jpg,0,1000,600,135.919,0.062464,0.251296,0.431648,116.834
cat_1000x600 (Copy 3567).jpg,0,1000,600,139.875,0.07168,0.215328,0.55536,120.563
cat_1000x600 (Copy 37).jpg,0,1000,600,132.188,0.062464,0.2064,0.628448,112.761
cat_1000x600 (Copy 339).jpg,0,1000,600,125.033,0.06144,0.20624,0.544096,105.505
cat_1000x600 (Copy 1153).jpg,0,1000,600,123.694,0.06144,0.259904,0.526944,104.359
cat_1000x600 (Copy 2164).jpg,0,1000,600,150.65,0.06144,0.26928,0.42912,131.504
cat_1000x600 (Copy 12).jpg,0,1000,600,132.247,0.073728,0.259872,0.545888,112.853
cat_1000x600 (Copy 4105).jpg,0,1000,600,122.974,0.06144,0.206368,0.564032,103.569
cat_1000x600 (Copy 2214).jpg,0,1000,600,141.612,0.06144,0.242496,0.422496,122.499
cat_1000x600 (Copy 4144).jpg,0,1000,600,149.539,0.06144,0.333728,0.44736,130.422
cat_1000x600 (Copy 1967).jpg,0,1000,600,126.088,0.062464,0.189824,0.433472,106.93
cat_1000x600 (Copy 3708).jpg,0,1000,600,125.679,0.062464,0.205984,0.42752,106.067
cat_1000x600 (Copy 1732).jpg,0,1000,600,124.339,0.07168,0.206336,0.551872,105.073
cat_1000x600 (Copy 1065).jpg,0,1000,600,129.756,0.061536,0.250784,0.550176,110.435
cat_1000x600 (Copy 3011).jpg,0,1000,600,142.939,0.06144,0.333632,0.44384,123.822
cat_1000x600 (Copy 4646).jpg,0,1000,600,141.794,0.06144,0.23296,0.409216,122.795
cat_1000x600 (Copy 3972).jpg,0,1000,600,137.181,0.062464,0.364704,0.407584,117.843
cat_1000x600 (Copy 2918).jpg,0,1000,600,136.893,0.0736,0.206432,0.545472,117.777
cat_1000x600 (Copy 3047).jpg,0,1000,600,126.624,0.062464,0.250656,0.548128,107.176
cat_1000x600 (Copy 1029).jpg,0,1000,600,134.607,0.06144,0.26,0.426688,115.433
cat_1000x600 (Copy 2094).jpg,0,1000,600,158.83,0.06144,0.18992,0.508448,139.516
cat_1000x600 (Copy 214).jpg,0,1000,600,119.538,0.06144,0.189632,0.4544,100.455
cat_1000x600 (Copy 1631).jpg,0,1000,600,122.937,0.062464,0.245728,0.41568,103.534
cat_1000x600 (Copy 3490).jpg,0,1000,600,134.381,0.073728,0.196864,0.537824,115.002
cat_1000x600 (Copy 3127).jpg,0,1000,600,136.363,0.06144,0.242496,0.526912,117.014
cat_1000x600 (Copy 4284).jpg,0,1000,600,140.112,0.062464,0.20608,0.628608,120.529
cat_1000x600 (Copy 892).jpg,0,1000,600,137.642,0.06144,0.232224,0.406048,118.709
cat_1000x600 (Copy 1760).jpg,0,1000,600,130.001,0.062464,0.18976,0.446976,111.021
cat_1000x600 (Copy 912).jpg,0,1000,600,125.898,0.09216,0.455232,0.626848,106.155
cat_1000x600 (Copy 3536).jpg,0,1000,600,118.378,0.062464,0.206112,0.565248,99.0357
cat_1000x600 (Copy 855).jpg,0,1000,600,126.204,0.06144,0.250688,0.441728,106.766
cat_1000x600 (Copy 3141).jpg,0,1000,600,152.876,0.061632,0.260032,0.482208,133.761
cat_1000x600 (Copy 3164).jpg,0,1000,600,121.3,0.062464,0.242464,0.421504,102.144
cat_1000x600 (Copy 1994).jpg,0,1000,600,132.165,0.070656,0.20608,0.564352,112.93
cat_1000x600 (Copy 2194).jpg,0,1000,600,161.232,0.0616,0.268736,0.442368,142.09
cat_1000x600 (Copy 3195).jpg,0,1000,600,120.202,0.062464,0.26,0.423904,100.991
cat_1000x600 (Copy 4838).jpg,0,1000,600,118.559,0.06144,0.269504,0.44496,99.4359
cat_1000x600 (Copy 4508).jpg,0,1000,600,124.274,0.06144,0.18976,0.412224,105.033
cat_1000x600 (Copy 1110).jpg,0,1000,600,123.483,0.074752,0.26912,0.546208,104.204
cat_1000x600 (Copy 4502).jpg,0,1000,600,126.068,0.06144,0.196896,0.563296,106.625
cat_1000x600 (Copy 4749).jpg,0,1000,600,154.575,0.06144,0.232224,0.403008,133.822
cat_1000x600 (Copy 629).jpg,0,1000,600,135.541,0.062464,0.189728,0.447104,116.348
cat_1000x600 (Copy 2592).jpg,0,1000,600,142.594,0.062464,0.241472,0.424896,123.576
cat_1000x600 (Copy 1485).jpg,0,1000,600,249.18,0.071712,0.20576,0.573408,230.03
cat_1000x600 (Copy 2544).jpg,0,1000,600,131.416,0.062464,0.197216,0.570272,111.963
cat_1000x600 (Copy 1510).jpg,0,1000,600,129.735,0.06144,0.232384,0.40496,110.471
cat_1000x600 (Copy 3647).jpg,0,1000,600,132.33,0.06144,0.296736,0.49904,113.034
cat_1000x600 (Copy 421).jpg,0,1000,600,132.823,0.06144,0.1968,0.436576,113.511
cat_1000x600 (Copy 4608).jpg,0,1000,600,124.924,0.06144,0.223008,0.41216,105.763
cat_1000x600 (Copy 4737).jpg,0,1000,600,131.853,0.072704,0.206112,0.546688,112.607
cat_1000x600 (Copy 372).jpg,0,1000,600,123.76,0.06144,0.224736,0.56736,104.317
cat_1000x600 (Copy 993).jpg,0,1000,600,149.659,0.06144,0.269248,0.4344,130.597
cat_1000x600 (Copy 2315).jpg,0,1000,600,140.114,0.062464,0.260192,0.432384,120.94
cat_1000x600 (Copy 2056).jpg,0,1000,600,154.803,0.06144,0.260032,0.437824,135.639
cat_1000x600 (Copy 330).jpg,0,1000,600,125.61,0.062464,0.25984,0.45248,106.306
cat_1000x600 (Copy 4139).jpg,0,1000,600,128.596,0.073728,0.197504,0.55408,109.146
cat_1000x600 (Copy 1432).jpg,0,1000,600,122.259,0.062464,0.242496,0.526656,102.842
